
8348;134;123;74;Oder3;x;;;;;;;;;;;;;;;;;;;,
8349;176;126;202;Oder4;x;;;;;;;;;;;;;;;;;;;,
8350;8;129;75;Oder5;x;;;;;;;;;;;;;;;;;;;,
8351;50;132;203;Oder6;x;;;;;;;;;;;;;;;;;;;,
8352;92;135;76;Oder7;x;;;;;;;;;;;;;;;;;;;,
8353;134;138;204;Oder8;x;;;;;;;;;;;;;;;;;;;,
8354;176;141;77;Oder9;x;;;;;;;;;;;;;;;;;;;,
8355;8;144;205;Oder10;x;;;;;;;;;;;;;;;;;;;,
8356;50;147;78;GotaAlv1;x;;;;;;;;;;;;;;;;;;;,
8357;92;150;206;Vistula1;x;;;;;;;;;;;;;;;;;;;,
8358;134;153;79;Vistula2;x;;;;;;;;;;;;;;;;;;;,
8359;176;156;207;Vistula3;x;;;;;;;;;;;;;;;;;;;,
8360;8;159;80;Vistula4;x;;;;;;;;;;;;;;;;;;;,
8361;50;162;208;Vistula5;x;;;;;;;;;;;;;;;;;;;,
8362;92;165;81;Vistula6;x;;;;;;;;;;;;;;;;;;;,
8363;134;168;209;Vistula7;x;;;;;;;;;;;;;;;;;;;,
8364;176;171;82;Ems2;x;;;;;;;;;;;;;;;;;;;,
8365;8;174;210;Vistula9;x;;;;;;;;;;;;;;;;;;;,
8366;50;177;83;Vistula10;x;;;;;;;;;;;;;;;;;;;,
8367;92;180;211;Vistula11;x;;;;;;;;;;;;;;;;;;;,
8368;134;183;84;Vistula12;x;;;;;;;;;;;;;;;;;;;,
8369;176;186;212;Vistula13;x;;;;;;;;;;;;;;;;;;;,
8370;8;189;85;Bug1;x;;;;;;;;;;;;;;;;;;;,
8371;50;192;213;Bug2;x;;;;;;;;;;;;;;;;;;;,
8372;92;195;86;Bug3;x;;;;;;;;;;;;;;;;;;;,
8373;134;198;214;Bug4;x;;;;;;;;;;;;;;;;;;;,
8374;176;201;87;Bug5;x;;;;;;;;;;;;;;;;;;;,
8375;8;204;215;Bug6;x;;;;;;;;;;;;;;;;;;;,
8376;50;207;88;Bug7;x;;;;;;;;;;;;;;;;;;;,
8377;92;210;216;Neman1;x;;;;;;;;;;;;;;;;;;;,
8378;134;0;89;Neman2;x;;;;;;;;;;;;;;;;;;;,
8379;176;3;217;Neman3;x;;;;;;;;;;;;;;;;;;;,
8380;8;6;90;Tiber1;x;;;;;;;;;;;;;;;;;;;,
8381;50;9;218;Tiber2;x;;;;;;;;;;;;;;;;;;;,
8382;92;12;91;Tiber3;x;;;;;;;;;;;;;;;;;;;,
8383;134;15;219;Po1;x;;;;;;;;;;;;;;;;;;;,
8384;176;18;92;Po2;x;;;;;;;;;;;;;;;;;;;,
8385;8;21;220;Po3;x;;;;;;;;;;;;;;;;;;;,
8386;50;24;93;Po4;x;;;;;;;;;;;;;;;;;;;,
8387;92;27;221;Po5;x;;;;;;;;;;;;;;;;;;;,
8388;134;30;94;Po6;x;;;;;;;;;;;;;;;;;;;,
8389;176;33;222;Po7;x;;;;;;;;;;;;;;;;;;;,
8390;8;36;95;Po8;x;;;;;;;;;;;;;;;;;;;,
8391;50;39;223;Tanaro1;x;;;;;;;;;;;;;;;;;;;,
8392;92;42;96;Tanaro2;x;;;;;;;;;;;;;;;;;;;,
8393;134;45;224;Ticino1;x;;;;;;;;;;;;;;;;;;;,
8394;176;48;97;Mincio1;x;;;;;;;;;;;;;;;;;;;,
8395;8;51;225;Panaro1;x;;;;;;;;;;;;;;;;;;;,
8396;50;54;98;Po9;x;;;;;;;;;;;;;;;;;;;,
8397;92;57;226;Danube1;x;;;;;;;;;;;;;;;;;;;,
8398;134;60;99;Danube2;x;;;;;;;;;;;;;;;;;;;,
8399;176;63;227;Danube3;x;;;;;;;;;;;;;;;;;;;,
8400;8;66;0;Danube4;x;;;;;;;;;;;;;;;;;;;,
8401;50;69;128;Danube5;x;;;;;;;;;;;;;;;;;;;,
8402;92;72;1;Danube6;x;;;;;;;;;;;;;;;;;;;,
8403;134;75;129;Danube7;x;;;;;;;;;;;;;;;;;;;,
8404;176;78;2;Danube8;x;;;;;;;;;;;;;;;;;;;,
8405;8;81;130;Danube9;x;;;;;;;;;;;;;;;;;;;,
8406;50;84;3;Danube10;x;;;;;;;;;;;;;;;;;;;,
8407;92;87;131;Danube11;x;;;;;;;;;;;;;;;;;;;,
8408;134;90;4;Danube12;x;;;;;;;;;;;;;;;;;;;,
8409;176;93;132;Danube13;x;;;;;;;;;;;;;;;;;;;,
8410;8;96;5;Danube14;x;;;;;;;;;;;;;;;;;;;,
8411;50;99;133;Danube15;x;;;;;;;;;;;;;;;;;;;,
8412;92;102;6;Danube16;x;;;;;;;;;;;;;;;;;;;,
8413;134;105;134;Danube17;x;;;;;;;;;;;;;;;;;;;,
8414;176;108;7;Danube18;x;;;;;;;;;;;;;;;;;;;,
8415;8;111;135;Danube19;x;;;;;;;;;;;;;;;;;;;,
8416;50;114;8;Danube20;x;;;;;;;;;;;;;;;;;;;,
8417;92;117;136;Danube21;x;;;;;;;;;;;;;;;;;;;,
8418;134;120;9;Danube22;x;;;;;;;;;;;;;;;;;;;,
8419;176;123;137;Danube23;x;;;;;;;;;;;;;;;;;;;,
8420;8;126;10;Danube24;x;;;;;;;;;;;;;;;;;;;,
8421;50;129;138;Sio1;x;;;;;;;;;;;;;;;;;;;,
8422;92;132;11;Sio2;x;;;;;;;;;;;;;;;;;;;,
8423;134;135;139;Drava1;x;;;;;;;;;;;;;;;;;;;,
8424;176;138;12;Drava2;x;;;;;;;;;;;;;;;;;;;,
8425;8;141;140;Drava3;x;;;;;;;;;;;;;;;;;;;,
8426;50;144;13;Drava4;x;;;;;;;;;;;;;;;;;;;,
8427;92;147;141;Drava5;x;;;;;;;;;;;;;;;;;;;,
8428;134;150;14;Drava6;x;;;;;;;;;;;;;;;;;;;,
8429;176;153;142;Tisa1;x;;;;;;;;;;;;;;;;;;;,
8430;8;156;15;Tisa2;x;;;;;;;;;;;;;;;;;;;,
8431;50;159;143;Tisa3;x;;;;;;;;;;;;;;;;;;;,
8432;92;162;16;Tisa4;x;;;;;;;;;;;;;;;;;;;,
8433;134;165;144;Tisa5;x;;;;;;;;;;;;;;;;;;;,
8434;176;168;17;Tisa6;x;;;;;;;;;;;;;;;;;;;,
8435;8;171;145;Koros1;x;;;;;;;;;;;;;;;;;;;,
8436;50;174;18;Koros2;x;;;;;;;;;;;;;;;;;;;,
8437;92;177;146;Maros1;x;;;;;;;;;;;;;;;;;;;,
8438;134;180;19;Maros2;x;;;;;;;;;;;;;;;;;;;,
8439;176;183;147;Sava1;x;;;;;;;;;;;;;;;;;;;,
8440;8;186;20;Sava2;x;;;;;;;;;;;;;;;;;;;,
8441;50;189;148;Sava3;x;;;;;;;;;;;;;;;;;;;,
8442;92;192;21;Sava4;x;;;;;;;;;;;;;;;;;;;,
8443;134;195;149;Sava5;x;;;;;;;;;;;;;;;;;;;,
8444;176;198;22;Sava6;x;;;;;;;;;;;;;;;;;;;,
8445;8;201;150;Sava7;x;;;;;;;;;;;;;;;;;;;,
8446;50;204;23;Sava8;x;;;;;;;;;;;;;;;;;;;,
8447;92;207;151;Jiu1;x;;;;;;;;;;;;;;;;;;;,
8448;134;210;24;Jiu2;x;;;;;;;;;;;;;;;;;;;,
8449;176;0;152;Jiu3;x;;;;;;;;;;;;;;;;;;;,
8450;8;3;25;Olt1;x;;;;;;;;;;;;;;;;;;;,
8451;50;6;153;Olt2;x;;;;;;;;;;;;;;;;;;;,
8452;92;9;26;Olt3;x;;;;;;;;;;;;;;;;;;;,
8453;134;12;154;Arges1;x;;;;;;;;;;;;;;;;;;;,
8454;176;15;27;Arges2;x;;;;;;;;;;;;;;;;;;;,
8455;8;18;155;Ialomita1;x;;;;;;;;;;;;;;;;;;;,
8456;50;21;28;Ialomita2;x;;;;;;;;;;;;;;;;;;;,
8457;92;24;156;Siret1;x;;;;;;;;;;;;;;;;;;;,
8458;134;27;29;Siret2;x;;;;;;;;;;;;;;;;;;;,
8459;176;30;157;Buzau1;x;;;;;;;;;;;;;;;;;;;,
8460;8;33;30;Prut1;x;;;;;;;;;;;;;;;;;;;,
8461;50;36;158;Prut2;x;;;;;;;;;;;;;;;;;;;,
8462;92;39;31;Prut3;x;;;;;;;;;;;;;;;;;;;,
8463;134;42;159;Prut4;x;;;;;;;;;;;;;;;;;;;,
8464;176;45;32;Prut5;x;;;;;;;;;;;;;;;;;;;,
8465;8;48;160;Prut6;x;;;;;;;;;;;;;;;;;;;,
8466;50;51;33;Dniester1;x;;;;;;;;;;;;;;;;;;;,
8467;92;54;161;Dniester2;x;;;;;;;;;;;;;;;;;;;,
8468;134;57;34;Dniester3;x;;;;;;;;;;;;;;;;;;;,
8469;176;60;162;Dniester4;x;;;;;;;;;;;;;;;;;;;,
8470;8;63;35;Don1;x;;;;;;;;;;;;;;;;;;;,
8471;50;66;163;Don2;x;;;;;;;;;;;;;;;;;;;,
8472;92;69;36;Don3;x;;;;;;;;;;;;;;;;;;;,
8473;134;72;164;Don4;x;;;;;;;;;;;;;;;;;;;,
8474;176;75;37;Don5;x;;;;;;;;;;;;;;;;;;;,
8475;8;78;165;Don6;x;;;;;;;;;;;;;;;;;;;,
8476;50;81;38;Volga1;x;;;;;;;;;;;;;;;;;;;,
8477;92;84;166;Volga2;x;;;;;;;;;;;;;;;;;;;,
8478;134;87;39;Volga3;x;;;;;;;;;;;;;;;;;;;,
8479;176;90;167;Volga4;x;;;;;;;;;;;;;;;;;;;,
8480;8;93;40;Volga5;x;;;;;;;;;;;;;;;;;;;,
8481;50;96;168;Volga6;x;;;;;;;;;;;;;;;;;;;,
8482;92;99;41;Volga7;x;;;;;;;;;;;;;;;;;;;,
8483;134;102;169;Kura1;x;;;;;;;;;;;;;;;;;;;,
8484;176;105;42;Kura2;x;;;;;;;;;;;;;;;;;;;,
8485;8;108;170;Kura3 Kura4-6429;x;;;;;;;;;;;;;;;;;;;,
8486;50;111;43;Aras1;x;;;;;;;;;;;;;;;;;;;,
8487;92;114;171;Aras2;x;;;;;;;;;;;;;;;;;;;,
8488;134;117;44;Aras3;x;;;;;;;;;;;;;;;;;;;,
8489;176;120;172;Tigris1;x;;;;;;;;;;;;;;;;;;;,
8490;8;123;45;Tigris2;x;;;;;;;;;;;;;;;;;;;,
8491;50;126;173;Tigris3;x;;;;;;;;;;;;;;;;;;;,
8492;92;129;46;Tigris4;x;;;;;;;;;;;;;;;;;;;,
8493;134;132;174;Tigris5;x;;;;;;;;;;;;;;;;;;;,
8494;176;135;47;Tigris6;x;;;;;;;;;;;;;;;;;;;,
8495;8;138;175;Tigris7 Tigris8-6422;x;;;;;;;;;;;;;;;;;;;,
8496;50;141;48;Tigris9;x;;;;;;;;;;;;;;;;;;;,
8497;92;144;176;Uzaym1;x;;;;;;;;;;;;;;;;;;;,
8498;134;147;49;Uzaym2;x;;;;;;;;;;;;;;;;;;;,
8499;176;150;177;Diyala1;x;;;;;;;;;;;;;;;;;;;,
8500;8;153;50;Diyala2;x;;;;;;;;;;;;;;;;;;;,
8501;50;156;178;Charraf1;x;;;;;;;;;;;;;;;;;;;,
8502;92;159;51;Charraf2;x;;;;;;;;;;;;;;;;;;;,
8503;134;162;179;Euphrates1;x;;;;;;;;;;;;;;;;;;;,
8504;176;165;52;Euphrates2;x;;;;;;;;;;;;;;;;;;;,
8505;8;168;180;Euphrates3;x;;;;;;;;;;;;;;;;;;;,
8506;50;171;53;Euphrates4;x;;;;;;;;;;;;;;;;;;;,
8507;92;174;181;Euphrates5;x;;;;;;;;;;;;;;;;;;;,
8508;134;177;54;Euphrates6;x;;;;;;;;;;;;;;;;;;;,
8509;176;180;182;Euphrates7;x;;;;;;;;;;;;;;;;;;;,
8510;8;183;55;Euphrates8;x;;;;;;;;;;;;;;;;;;;,
8511;50;186;183;Euphrates9;x;;;;;;;;;;;;;;;;;;;,
8512;92;189;56;Euphrates10;x;;;;;;;;;;;;;;;;;;;,
8513;134;192;184;Euphrates11;x;;;;;;;;;;;;;;;;;;;,
8514;176;195;57;Euphrates12;x;;;;;;;;;;;;;;;;;;;,
8515;8;198;185;Khabur1;x;;;;;;;;;;;;;;;;;;;,
8516;50;201;58;Khabur2;x;;;;;;;;;;;;;;;;;;;,
8517;92;204;186;Hindiyah1;x;;;;;;;;;;;;;;;;;;;,
8518;134;207;59;Hindiyah2;x;;;;;;;;;;;;;;;;;;;,
8519;176;210;187;Aral1;x;;;;;;;;;;;;;;;;;;;,
8520;8;0;60;Aral2;x;;;;;;;;;;;;;;;;;;;,
8521;50;3;188;Aral3;x;;;;;;;;;;;;;;;;;;;,
8522;92;6;61;Aral4;x;;;;;;;;;;;;;;;;;;;,
8523;134;9;189;Oxus1;x;;;;;;;;;;;;;;;;;;;,
8524;176;12;62;Oxus2;x;;;;;;;;;;;;;;;;;;;,
8525;8;15;190;Oxus3;x;;;;;;;;;;;;;;;;;;;,
8526;50;18;63;Oxus4;x;;;;;;;;;;;;;;;;;;;,
8527;92;21;191;Oxus5;x;;;;;;;;;;;;;;;;;;;,
8528;134;24;64;Oxus6;x;;;;;;;;;;;;;;;;;;;,
8529;176;27;192;Oxus7;x;;;;;;;;;;;;;;;;;;;,
8530;8;30;65;Oxus8;x;;;;;;;;;;;;;;;;;;;,
8531;50;33;193;Oxus9;x;;;;;;;;;;;;;;;;;;;,
8532;92;36;66;Oxus10;x;;;;;;;;;;;;;;;;;;;,
8533;134;39;194;Oxus11;x;;;;;;;;;;;;;;;;;;;,
8534;176;42;67;Indus1;x;;;;;;;;;;;;;;;;;;;,
8535;8;45;195;Indus2;x;;;;;;;;;;;;;;;;;;;,
8536;50;48;68;Indus3;x;;;;;;;;;;;;;;;;;;;,
8537;92;51;196;Indus4;x;;;;;;;;;;;;;;;;;;;,
8538;134;54;69;Indus5;x;;;;;;;;;;;;;;;;;;;,
8539;176;57;197;Satluj1;x;;;;;;;;;;;;;;;;;;;,
8540;8;60;70;Satluj2;x;;;;;;;;;;;;;;;;;;;,
8541;50;63;198;Satluj3;x;;;;;;;;;;;;;;;;;;;,
8542;92;66;71;Satluj4;x;;;;;;;;;;;;;;;;;;;,
8543;134;69;199;Satluj5;x;;;;;;;;;;;;;;;;;;;,
8544;176;72;72;Satluj6;x;;;;;;;;;;;;;;;;;;;,
8545;8;75;200;Chenab1;x;;;;;;;;;;;;;;;;;;;,
8546;50;78;73;Chenab2;x;;;;;;;;;;;;;;;;;;;,
8547;92;81;201;Chenab3;x;;;;;;;;;;;;;;;;;;;,
8548;134;84;74;Chenab4;x;;;;;;;;;;;;;;;;;;;,
8549;176;87;202;Chenab5;x;;;;;;;;;;;;;;;;;;;,
8550;8;90;75;Chenab6;x;;;;;;;;;;;;;;;;;;;,
8551;50;93;203;Indus6;x;;;;;;;;;;;;;;;;;;;,
8552;92;96;76;Indus7;x;;;;;;;;;;;;;;;;;;;,
8553;134;99;204;Indus8;x;;;;;;;;;;;;;;;;;;;,
8554;176;102;77;Narmada1;x;;;;;;;;;;;;;;;;;;;,
8555;8;105;205;Narmada2;x;;;;;;;;;;;;;;;;;;;,
8556;50;108;78;Narmada3;x;;;;;;;;;;;;;;;;;;;,
8557;92;111;206;Narmada4;x;;;;;;;;;;;;;;;;;;;,
8558;134;114;79;Narmada5;x;;;;;;;;;;;;;;;;;;;,
8559;176;117;207;Narmada6;x;;;;;;;;;;;;;;;;;;;,
8560;8;120;80;Narmada7;x;;;;;;;;;;;;;;;;;;;,
8561;50;123;208;Narmada8;x;;;;;;;;;;;;;;;;;;;,
8562;92;126;81;Ganges1;x;;;;;;;;;;;;;;;;;;;,
8563;134;129;209;Ganges2;x;;;;;;;;;;;;;;;;;;;,
8564;176;132;82;Ganges3;x;;;;;;;;;;;;;;;;;;;,
8565;8;135;210;Ganges4;x;;;;;;;;;;;;;;;;;;;,
8566;50;138;83;Ganges5;x;;;;;;;;;;;;;;;;;;;,
8567;92;141;211;Ganges6;x;;;;;;;;;;;;;;;;;;;,
8568;134;144;84;Ganges7;x;;;;;;;;;;;;;;;;;;;,
8569;176;147;212;Ganges8;x;;;;;;;;;;;;;;;;;;;,
8570;8;150;85;Ganges9;x;;;;;;;;;;;;;;;;;;;,
8571;50;153;213;Ganges10;x;;;;;;;;;;;;;;;;;;;,
8572;92;156;86;Ganges11;x;;;;;;;;;;;;;;;;;;;,
8573;134;159;214;Yamuna1;x;;;;;;;;;;;;;;;;;;;,
8574;176;162;87;Yamuna2;x;;;;;;;;;;;;;;;;;;;,
8575;8;165;215;Yamuna3;x;;;;;;;;;;;;;;;;;;;,
8576;50;168;88;Yamuna4;x;;;;;;;;;;;;;;;;;;;,
8577;92;171;216;Yamuna5;x;;;;;;;;;;;;;;;;;;;,
8578;134;174;89;Yamuna6;x;;;;;;;;;;;;;;;;;;;,
8579;176;177;217;Yamuna7;x;;;;;;;;;;;;;;;;;;;,
8580;8;180;90;Yamuna8;x;;;;;;;;;;;;;;;;;;;,
8581;50;183;218;Yamuna9;x;;;;;;;;;;;;;;;;;;;,
8582;92;186;91;Yamuna10;x;;;;;;;;;;;;;;;;;;;,
8583;134;189;219;Chambal1;x;;;;;;;;;;;;;;;;;;;,
8584;176;192;92;Chambal2;x;;;;;;;;;;;;;;;;;;;,
8585;8;195;220;Chambal3;x;;;;;;;;;;;;;;;;;;;,
8586;50;198;93;Chambal4;x;;;;;;;;;;;;;;;;;;;,
8587;92;201;221;Chambal5;x;;;;;;;;;;;;;;;;;;;,
8588;134;204;94;Betwa1;x;;;;;;;;;;;;;;;;;;;,
8589;176;207;222;Betwa2;x;;;;;;;;;;;;;;;;;;;,
8590;8;210;95;Betwa3;x;;;;;;;;;;;;;;;;;;;,
8591;50;0;223;Betwa4;x;;;;;;;;;;;;;;;;;;;,
8592;92;3;96;Gomti1;x;;;;;;;;;;;;;;;;;;;,
