
1437;1461;river_large;8265;-1;-1;-1;-1;Augustobria-Bocouriqua
1437;1462;river_large;8265;514;2263;521;2254;Augustobria-Aelariquia
1437;1438;river_large;8265;517;2264;527;2260;Augustobria-Caesrobriga
1201;1438;river_large;8265;-1;-1;-1;-1;CarpetaniaInferioris-Caesrobriga
1200;1438;river_large;8265;-1;-1;-1;-1;CarpetaniaSuperioris-Caesrobriga
1241;1064;river_large;8268;-1;-1;-1;-1;Olobesa-Etobesa
1011;1070;river_large;8270;-1;-1;-1;-1;Celsa-GallikaPhlaouia
1013;1071;river_large;8270;-1;-1;-1;-1;Augusta-Presuina
1013;1072;river_large;8271;-1;-1;-1;-1;Augusta-Gallicum
1089;1072;river_large;8271;-1;-1;-1;-1;Cascantum-Gallicum
1089;1088;river_large;8271;-1;-1;-1;-1;Cascantum-Ilurcis
1016;1088;river_large;8271;-1;-1;-1;-1;CalagurrisIulia-Ilurcis
1016;1081;river_large;8272;-1;-1;-1;-1;CalagurrisIulia-Carta
1016;1082;river_large;8272;751;2446;756;2459;CalagurrisIulia-Andelos
1085;1087;river_large;8272;-1;-1;-1;-1;Barariana-Vareia
2288;2289;river_large;8273;-1;-1;-1;-1;Praemiacum-Lucaniacum
2288;2294;river_large;8273;-1;-1;-1;-1;Praemiacum-Travectus
2281;2294;river_large;8273;-1;-1;-1;-1;Ussubium-Travectus
2281;2293;river_large;8273;-1;-1;-1;-1;Ussubium-Excisum
2271;2293;river_large;8274;-1;-1;-1;-1;Lactora-Excisum
2271;2270;river_large;8274;-1;-1;-1;-1;Lactora-Aginnum
2279;2270;river_large;8274;-1;-1;-1;-1;Fines-Aginnum
2279;2269;river_large;8275;-1;-1;-1;-1;Fines-Divona
2279;2280;river_large;8275;-1;-1;-1;-1;Fines-Marinavas
2265;2280;river_large;8275;-1;-1;-1;-1;Tolosa-Marinavas
2263;2280;river_large;8276;-1;-1;-1;-1;Albiga-Marinavas
2263;2262;river_large;8276;-1;-1;-1;-1;Albiga-Segodunum
2234;2289;river_large;8277;-1;-1;-1;-1;Burdigala-Lucaniacum
2287;2289;river_large;8277;-1;-1;-1;-1;Corterate-Lucaniacum
2287;2294;river_large;8277;-1;-1;-1;-1;Corterate-Travectus
2282;2294;river_large;8278;-1;-1;-1;-1;Vesunna-Travectus
2282;2292;river_large;8278;-1;-1;-1;-1;Vesunna-Pompegiaco
2329;2327;river_large;8279;-1;-1;-1;-1;Nonniacus-Acuciago
2328;2327;river_large;8279;-1;-1;-1;-1;Briva-Acuciago
2328;2338;river_large;8279;-1;-1;-1;-1;Briva-Eustriacum
2394;2395;river_large;8280;-1;-1;-1;-1;Rotomagus-Briggogalus
2424;2407;river_large;8281;1007;2901;1015;2889;Tasciaca-Gabris
2424;2408;river_large;8281;1017;2906;1024;2899;Tasciaca-NoviodunumBiturigum
2425;2408;river_large;8281;-1;-1;-1;-1;Blesum-NoviodunumBiturigum
2350;2408;river_large;8281;-1;-1;-1;-1;Cenabum-NoviodunumBiturigum
2417;2408;river_large;8282;-1;-1;-1;-1;Belca-NoviodunumBiturigum
2417;2416;river_large;8282;-1;-1;-1;-1;Belca-Brivodurum
2416;2415;river_large;8283;-1;-1;-1;-1;Brivodurum-Intaranum
2414;2415;river_large;8283;1092;2882;1100;2892;CondateAvaricum-Intaranum
2414;2413;river_large;8283;-1;-1;-1;-1;CondateAvaricum-VicusMassava
2412;2413;river_large;8283;-1;-1;-1;-1;Nogeomagus-VicusMassava
2412;2434;river_large;8284;1102;2847;1112;2849;Nogeomagus-Cervidunum
2412;2367;river_large;8284;1104;2840;1112;2840;Nogeomagus-Decetia
2368;2367;river_large;8284;-1;-1;-1;-1;Tincontium-Decetia
2374;2367;river_large;8285;-1;-1;1130;2823;Arthona-Decetia
2374;2366;river_large;8285;1134;2806;1145;2810;Arthona-Allsincum
2372;2366;river_large;8285;-1;-1;-1;-1;Sitilia-Allsincum
2372;2369;river_large;8286;-1;-1;-1;-1;Sitilia-Berberensis
2371;2369;river_large;8286;1159;2771;1167;2774;AquaeCalidate-Berberensis
2442;2473;river_large;8287;1033;3021;-1;-1;MediolanumAulercorum-Avalocum
2475;2444;river_large;8288;-1;-1;-1;-1;Lutetia-Catalacus
2475;2484;river_large;8288;-1;-1;-1;-1;Lutetia-Calagum
2481;2483;river_large;8289;-1;-1;-1;-1;Mellodunum-Cala
2480;2482;river_large;8289;-1;-1;-1;-1;Montargia-CondateAgedincum
2448;2482;river_large;8290;-1;-1;-1;-1;Agedincum-CondateAgedincum
2448;2486;river_large;8290;-1;-1;-1;-1;Agedincum-Lucia
2488;2486;river_large;8290;1162;2958;1165;2969;Eburobriga-Lucia
2488;2489;river_large;8291;1167;2951;-1;-1;Eburobriga-Artiaca
2488;2449;river_large;8291;-1;-1;-1;-1;Eburobriga-Augustobona
2431;2449;river_large;8292;1191;2915;1197;2928;Vertillium-Augustobona
2431;3005;river_large;8292;-1;-1;-1;-1;Vertillium-Segeserra
2480;2448;river_large;8294;-1;-1;-1;-1;Montargia-Agedincum
2418;2448;river_large;8294;-1;-1;-1;-1;Bandritum-Agedincum
2418;2353;river_large;8294;-1;-1;-1;-1;Bandritum-Autessiodurum
2415;2353;river_large;8295;1129;2916;1136;2923;Intaranum-Autessiodurum
2432;2353;river_large;8295;1136;2910;1145;2919;CoraVicus-Autessiodurum
2432;2430;river_large;8295;-1;-1;-1;-1;CoraVicus-Tornodurum
2484;2483;river_large;8296;1090;3011;1091;2996;Calagum-Cala
2484;2485;river_large;8296;-1;-1;-1;-1;Calagum-Riobe
2492;2485;river_large;8297;-1;-1;1130;3003;Odomagus-Riobe
2492;2487;river_large;8297;-1;-1;1141;3006;Odomagus-Senonia
2491;2487;river_large;8297;-1;-1;-1;-1;Mugilonia-Senonia
2491;2490;river_large;8298;1182;3019;1180;3008;Mugilonia-Malliacus
2450;2490;river_large;8298;-1;-1;-1;-1;Durocatalaunum-Malliacus
2495;2490;river_large;8298;-1;-1;-1;-1;Tanomia-Malliacus
2495;2489;river_large;8299;-1;-1;-1;-1;Tanomia-Artiaca
2495;3006;river_large;8299;-1;-1;-1;-1;Tanomia-Corobillium
2474;2444;river_large;8300;-1;-1;-1;-1;Nemetodurum-Catalacus
2472;2444;river_large;8300;1077;3035;1084;3027;BrivaIsarae-Catalacus
2445;2447;river_large;8301;-1;-1;-1;-1;Augustomagus-Iatinon
2493;2447;river_large;8301;1109;3058;1111;3047;Isara-Iatinon
2493;2452;river_large;8302;-1;-1;-1;-1;Isara-AugustaSuessionum
2493;3043;river_large;8302;-1;-1;-1;-1;Isara-AugustaViromanduorum
3044;3043;river_large;8302;-1;-1;-1;-1;Sefulae-AugustaViromanduorum
3045;3043;river_large;8303;-1;-1;-1;-1;Camaracum-AugustaViromanduorum
3047;3043;river_large;8303;-1;-1;-1;-1;Duronum-AugustaViromanduorum
2452;2447;river_large;8304;1116;3045;1125;3055;AugustaSuessionum-Iatinon
2452;2492;river_large;8304;-1;-1;-1;-1;AugustaSuessionum-Odomagus
2452;2491;river_large;8305;1160;3048;-1;-1;AugustaSuessionum-Mugilonia
2452;2451;river_large;8305;1172;3051;1172;3040;AugustaSuessionum-Durocortorum
3048;2451;river_large;8305;-1;-1;-1;-1;Verbinum-Durocortorum
3051;2451;river_large;8305;-1;-1;-1;-1;NoviomagusPorricum-Durocortorum
2303;3622;river_large;8309;1245;2719;1249;2733;Octavus-Isarnodurum
2303;3621;river_large;8309;1246;2714;1259;2719;Octavus-Augusta
2303;3539;river_large;8309;1249;2707;1263;2709;Octavus-Labisco
2364;2356;river_large;8311;-1;-1;-1;-1;Rodumna-Ludna
2365;2356;river_large;8311;1211;2773;1223;2770;Pocrinnium-Ludna
2365;2358;river_large;8312;-1;-1;-1;-1;Pocrinnium-Isarnodurum
2365;2359;river_large;8312;-1;-1;-1;-1;Pocrinnium-Matisco
2360;2359;river_large;8312;-1;-1;-1;-1;Cabillonum-Matisco
2362;2359;river_large;8312;1225;2821;-1;-1;CastrumDivio-Matisco
2022;2028;river_large;8313;-1;-1;-1;-1;Londinium-Camulodunum
2022;2038;river_large;8313;-1;-1;-1;-1;Londinium-AdAnsam
2022;2027;river_large;8313;-1;-1;-1;-1;Londinium-Verulamium
2018;2027;river_large;8314;-1;-1;-1;-1;Pontes-Verulamium
2018;2042;river_large;8314;924;3258;917;3267;Pontes-Durocobrivis
2016;2042;river_large;8314;-1;-1;914;3263;Calleva-Durocobrivis
2026;2042;river_large;8315;-1;-1;-1;-1;Durocornovium-Durocobrivis
2026;2041;river_large;8315;-1;-1;-1;-1;Durocornovium-Alavna
2025;2041;river_large;8315;-1;-1;876;3287;Verluccio-Alavna
2040;2039;river_large;8316;-1;-1;-1;-1;Glevum-Korinion
2049;2039;river_large;8316;-1;-1;-1;-1;Vertis-Korinion
2049;2061;river_large;8317;850;3319;857;3309;Vertis-Dorn
2048;2061;river_large;8317;-1;-1;-1;-1;Alauna-Dorn
2055;2061;river_large;8317;-1;-1;882;3320;Manduessedom-Dorn
2055;2045;river_large;8318;-1;-1;-1;-1;Manduessedom-Bannaventa
2054;2045;river_large;8318;-1;-1;-1;-1;Ratae-Bannaventa
2183;2180;river_large;8319;-1;-1;-1;-1;GanganiaOccidentlis-VelaboriaSeptentrionalis
2183;2181;river_large;8319;-1;-1;-1;-1;GanganiaOccidentlis-VelaboriaOrientalis
2183;2185;river_large;8319;515;3437;530;3437;GanganiaOccidentlis-GanganiaOrientalis
2166;2185;river_large;8320;-1;-1;-1;-1;Gangani-GanganiaOrientalis
2184;2185;river_large;8320;543;3471;557;3466;GanganiaSeptentrionalis-GanganiaOrientalis
3056;3055;river_large;8321;-1;-1;-1;-1;Borbetomagus-Lopodunum
3023;3025;river_large;8323;-1;-1;-1;-1;Brocomagus-AureliaAquensis
3699;7732;river_large;8326;-1;-1;-1;-1;AqueaMattiacorum-Vicaus Augustanus
3700;7732;river_large;8326;-1;-1;-1;-1;Taunensium-Vicaus Augustanus
3700;3702;river_large;8326;-1;-1;-1;-1;Taunensium-Auderiensuim
3798;3702;river_large;8326;-1;-1;-1;-1;Vangionia-Auderiensuim
3721;3722;river_large;8327;-1;-1;-1;-1;Confuentes-Vosolvia
3726;3722;river_large;8327;1362;3101;-1;-1;Beda-Vosolvia
3726;3724;river_large;8327;-1;-1;-1;-1;Beda-Belginum
3726;3690;river_large;8328;1343;3081;1343;3068;Beda-AugustaTreverorum
3730;3690;river_large;8328;-1;-1;1336;3066;Ausava-AugustaTreverorum
3689;3690;river_large;8328;-1;-1;-1;-1;Andethanna-AugustaTreverorum
3688;3690;river_large;8329;1311;3050;1321;3050;Ricciacum-AugustaTreverorum
3688;3691;river_large;8329;-1;-1;-1;-1;Ricciacum-VicusContiomagus
3845;3846;river_large;8330;1200;3263;-1;-1;Marsacia-Lugadurum
3845;3849;river_large;8330;-1;-1;-1;-1;Marsacia-Manaritum
3711;3712;river_large;8331;-1;-1;-1;-1;Blariacum-Batavodurum
3711;3714;river_large;8332;-1;-1;-1;-1;Blariacum-CastraVetera
3711;3715;river_large;8332;-1;-1;-1;-1;Blariacum-Sablones
3710;3715;river_large;8332;-1;-1;1304;3202;Catualium-Sablones
3710;3716;river_large;8333;-1;-1;-1;-1;Catualium-Iullacum
3709;3716;river_large;8333;-1;-1;-1;-1;Traiectus-Iullacum
3709;3718;river_large;8333;-1;-1;-1;-1;Traiectus-AquaeGranni
3681;3718;river_large;8334;-1;-1;-1;-1;Tungrorum-AquaeGranni
3681;3719;river_large;8334;-1;-1;-1;-1;Tungrorum-Belsonancum
3051;3703;river_large;8336;-1;-1;-1;-1;NoviomagusPorricum-BataviaMeridionalis
2494;2455;river_large;8337;-1;-1;-1;-1;Basillia-Viriodunum
3850;3776;river_large;8338;1300;3271;1305;3264;Chamoria-Asciburgium
3833;3836;river_large;8293;1363;3381;1367;3392;Amisia-Amsivaria
3833;3842;river_large;8293;-1;-1;-1;-1;Amisia-Unsingia
3834;3842;river_large;8293;1370;3360;1382;3363;Noviliacum-Unsingia
3834;3841;river_large;8293;1371;3353;1380;3353;Noviliacum-Chasuaria
3834;3780;river_large;8364;1371;3346;1378;3342;Noviliacum-Teuderium
3779;3780;river_large;8364;-1;-1;-1;-1;Salia-Teuderium
3967;3909;river_large;8339;-1;-1;-1;-1;Aregellia-Mesuium
3990;3991;river_large;8341;-1;-1;-1;-1;Hercynia-BuriaMinores
3981;3991;river_large;8342;1735;3183;1740;3196;Thuringiana-BuriaMinores
3981;3910;river_large;8342;1755;3185;1754;3184;Thuringiana-Susidaea
3981;3980;river_large;8342;1763;3170;1775;3176;Thuringiana-AdFines
3912;3911;river_large;8343;-1;-1;-1;-1;Redintuinum-Nomisterium
3967;3950;river_large;8344;1621;3258;1631;3250;Aregellia-Calaegia
3966;3950;river_large;8344;1617;3241;1628;3241;Aregelliana-Calaegia
3959;3950;river_large;8345;-1;-1;-1;-1;Argelia-Calaegia
3959;3951;river_large;8345;-1;-1;-1;-1;Argelia-Luphurdum
3904;4752;river_large;8346;-1;-1;-1;-1;Sidenia-Viadrus
3999;3908;river_large;8348;1768;3327;1774;3342;Susidata-Viritium
4000;4762;river_large;8349;1782;3286;1794;3287;Omania-Buguntia
4001;4762;river_large;8349;1802;3272;1804;3285;Diduniana-Buguntia
4002;4762;river_large;8350;-1;-1;-1;-1;Budorigum-Buguntia
4002;4770;river_large;8350;1844;3262;1858;3267;Budorigum-Vindua
4003;4770;river_large;8350;1856;3245;1860;3258;Lugidunum-Vindua
4004;4770;river_large;8351;-1;-1;-1;-1;DiduniaOrientalis-Vindua
4004;4773;river_large;8351;1890;3220;1904;3223;DiduniaOrientalis-Elysia
4007;4773;river_large;8352;-1;-1;-1;-1;Leucara-Elysia
4007;4771;river_large;8352;1929;3196;1936;3207;Leucara-Leucaristus
4010;4771;river_large;8353;-1;-1;-1;-1;Casurgis-Leucaristus
4010;4778;river_large;8353;1960;3173;1968;3184;Casurgis-Lygia
4012;4778;river_large;8354;-1;-1;-1;-1;Viadria-Lygia
4013;4778;river_large;8354;1992;3140;1998;3151;Carredunum-Lygia
4013;4897;river_large;8354;-1;-1;-1;-1;Carredunum-Lecrotiana*
4014;4897;river_large;8355;-1;-1;-1;-1;Eburum-Lecrotiana*
4014;4894;river_large;8355;-1;-1;-1;-1;Eburum-Arsonis*
6025;6012;river_large;8356;-1;-1;-1;-1;Scandia-Scandia
6025;6023;river_large;8356;-1;-1;-1;-1;Scandia-Scandia
4862;4864;river_large;8357;-1;-1;-1;-1;Vistuliana-Vendica
4764;4863;river_large;8358;1982;3414;1997;3405;Helveconiana-Vistulia
6276;6279;river_large;8360;2064;3333;2067;3351;Venedicania-Vadina
6273;6275;river_large;8363;2161;3285;2171;3295;Sopha-Korotan
6273;6267;river_large;8363;2168;3282;2182;3283;Sopha-Maranot
6268;6267;river_large;8363;-1;-1;-1;-1;Venideva-Maranot
6268;6263;river_large;8365;2202;3252;2215;3254;Venideva-Shurita
6265;6263;river_large;8365;-1;-1;-1;-1;Gorideva-Shurita
6265;6260;river_large;8365;-1;-1;-1;-1;Gorideva-Folla
6259;6260;river_large;8366;-1;-1;-1;-1;Urgana-Folla
6259;6254;river_large;8366;-1;-1;-1;-1;Urgana-Donaria
6259;4887;river_large;8367;2187;3172;2192;3161;Urgana-Cracovia*
4895;4887;river_large;8367;-1;-1;-1;-1;Mitabis*-Cracovia*
4895;4890;river_large;8368;-1;-1;-1;-1;Mitabis*-Agrum*
4896;4890;river_large;8368;-1;-1;-1;-1;Valitum*-Agrum*
4896;4893;river_large;8369;-1;-1;-1;-1;Valitum*-Matiscua*
4899;4893;river_large;8369;-1;-1;-1;-1;Sidaris*-Matiscua*
4897;4893;river_large;8369;-1;-1;-1;-1;Lecrotiana*-Matiscua*
6275;6277;river_large;8370;2144;3333;2136;3349;Korotan-Duretica
6275;6289;river_large;8370;-1;-1;-1;-1;Korotan-Toll
6293;6289;river_large;8370;2185;3357;2174;3364;Makkate-Toll
6293;7804;river_large;8371;-1;-1;-1;-1;Makkate-Ossioia Occidentalis
6293;7820;river_large;8371;-1;-1;-1;-1;Makkate-Ossioia
6294;7820;river_large;8371;2246;3337;2248;3353;Felita-Ossioia
6294;7821;river_large;8372;2283;3325;2287;3337;Felita-Ossioia Orientalis
6294;6298;river_large;8372;-1;-1;-1;-1;Felita-Bostor
6291;6292;river_large;8373;2289;3296;2302;3292;Vorytta-Trakylli
6262;6292;river_large;8373;2294;3275;2304;3282;Varcret-Trakylli
6249;6253;river_large;8374;2326;3222;2337;3234;Celavira-Mavar
6249;6248;river_large;8375;-1;-1;-1;-1;Celavira-Bonava
6247;6248;river_large;8375;2351;3181;2362;3190;Sottika-Bonava
6247;6244;river_large;8376;-1;-1;-1;-1;Sottika-Kanale
6247;6245;river_large;8376;-1;-1;-1;-1;Sottika-Mitteria
6238;6245;river_large;8376;-1;-1;-1;-1;Arheo-Mitteria
7830;7809;river_large;8377;-1;-1;-1;-1;Galindia Occidentalis-Rubonia Orientalis
7831;7809;river_large;8377;2161;3571;2159;3593;Galindia Orientalis-Rubonia Orientalis
7831;7808;river_large;8377;-1;-1;-1;-1;Galindia Orientalis-Rubonia
7807;7808;river_large;8378;-1;-1;-1;-1;Saloia-Rubonia
15;3;river_large;8380;1689;2359;1697;2351;Ostia-Satricum
15;1;river_large;8380;1698;2363;1703;2355;Ostia-Roma
16;1;river_large;8380;1701;2372;1710;2367;Veii-Roma
16;2;river_large;8380;1706;2381;1715;2379;Veii-Tiber
16;20;river_large;8381;1709;2392;1717;2390;Veii-Reate
18;20;river_large;8381;1699;2401;1710;2403;Nepete-Reate
18;23;river_large;8382;-1;-1;-1;-1;Nepete-Narnia
21;23;river_large;8382;-1;-1;-1;-1;Volsini-Narnia
3574;3572;river_large;8388;1488;2647;-1;-1;Clastidium-Ticinum
3555;3565;river_large;8389;-1;-1;-1;-1;FulviiValentium-Laumellum
3555;3562;river_large;8389;-1;-1;1435;2661;FulviiValentium-Vercellae
3558;3562;river_large;8389;-1;-1;-1;-1;Vardagate-Vercellae
3558;3560;river_large;8390;-1;-1;-1;-1;Vardagate-Industria
3558;3551;river_large;8390;-1;-1;1392;2657;Vardagate-AugustaTaurinorum
3559;3551;river_large;8390;-1;-1;-1;-1;Hasta-AugustaTaurinorum
3564;3551;river_large;8390;-1;-1;-1;-1;Polentia-AugustaTaurinorum
3555;3554;river_large;8391;-1;-1;-1;-1;FulviiValentium-Dertona
3555;3556;river_large;8391;-1;-1;-1;-1;FulviiValentium-Statiellae
3559;3556;river_large;8391;-1;-1;-1;-1;Hasta-Statiellae
3559;3557;river_large;8392;1411;2625;1415;2614;Hasta-Crixia
3564;3557;river_large;8392;-1;-1;-1;-1;Polentia-Crixia
3565;3572;river_large;8393;-1;-1;-1;-1;Laumellum-Ticinum
3566;3572;river_large;8393;1462;2668;1475;2669;Novaria-Ticinum
3566;3571;river_large;8393;-1;-1;-1;-1;Novaria-Mediolanium
3583;3584;river_large;8394;-1;-1;-1;-1;Ariolica-Verona
3592;3591;river_large;8395;1618;2633;1627;2626;Ferraria-VicusVarianus
3588;3591;river_large;8395;1607;2627;1611;2617;Colicaria-VicusVarianus
3588;149;river_large;8395;1596;2620;1603;2612;Colicaria-Mutina
3591;3593;river_large;8396;1637;2625;1646;2633;VicusVarianus-Hatria
150;3593;river_large;8396;-1;-1;1654;2633;Vicus Aventia-Hatria
150;145;river_large;8396;1667;2621;1674;2633;Vicus Aventia-Hadriani
144;145;river_large;8396;-1;-1;-1;-1;Spina-Hadriani
4207;4263;river_large;8398;2285;2646;2285;2662;Cuppae-AdScofrulas
4189;4843;river_large;8401;2142;2684;2140;2699;Sirmium-Onagrinum
4157;4855;river_large;8406;2076;2888;2091;2888;Aquincum-Ocara
3918;3919;river_large;8409;1954;2932;1955;2947;Carnuntum-Anduetium
3648;3917;river_large;8413;-1;-1;-1;-1;Lauriacum-Adrabae
3761;3817;river_large;8415;-1;-1;-1;-1;Petrensibus-Brodentica
3760;3817;river_large;8415;1715;2963;1720;2975;Augusta-Brodentica
3760;3815;river_large;8415;1707;2970;1710;2983;Augusta-Augustania
3759;3815;river_large;8415;1696;2978;-1;-1;Sorviodurum-Augustania
3759;3808;river_large;8416;1677;2989;1676;3002;Sorviodurum-Vandulia
3758;3808;river_large;8416;-1;-1;-1;-1;CastraRegina-Vandulia
3765;3808;river_large;8417;1639;2981;1638;2993;Abusina-Vandulia
3765;3766;river_large;8417;1624;2975;1623;2985;Abusina-Germanicum
3773;3766;river_large;8417;1613;2972;1610;2980;Venaxamodurum-Germanicum
3773;3774;river_large;8418;1603;2970;1600;2978;Venaxamodurum-Parrodunum
3749;3774;river_large;8418;1592;2967;1589;2978;AugustaVindelicum-Parrodunum
3775;3774;river_large;8418;1580;2965;1579;2974;Summuntorium-Parrodunum
3775;3769;river_large;8418;1571;2960;1566;2969;Summuntorium-Losodica
3775;3771;river_large;8419;1561;2955;1555;2963;Summuntorium-Aquileia
3750;3771;river_large;8419;1555;2950;1550;2959;Rapis-Aquileia
3750;3742;river_large;8419;1549;2946;1542;2954;Rapis-Viana
3741;3742;river_large;8420;1539;2939;1533;2949;CaeliusMons-Viana
3741;3743;river_large;8420;1525;2930;1520;2938;CaeliusMons-Riusiava
4169;4162;river_large;8421;2073;2783;2075;2794;Lugio-AltaRipa
4164;4162;river_large;8421;-1;-1;-1;-1;Alisca-AltaRipa
4164;4161;river_large;8422;2054;2813;2059;2823;Alisca-Intercisa
4164;4160;river_large;8422;2041;2819;2047;2830;Alisca-Gorsium
4163;4160;river_large;8422;2029;2823;2038;2833;Tricciana-Gorsium
4187;4171;river_large;8423;2056;2723;2058;2735;Mursella-Serena
4137;4140;river_large;8427;-1;-1;-1;-1;Populi-Salia
4136;4140;river_large;8427;1915;2788;1928;2798;Halicanum-Salia
4136;4134;river_large;8428;1897;2798;-1;-1;Halicanum-AdVicessimum
4031;4134;river_large;8428;-1;-1;1885;2809;FlaviaSolva-AdVicessimum
4842;4831;river_large;8429;2176;2700;2193;2701;Acumincum-Ad Sextum
4847;4840;river_large;8431;-1;-1;-1;-1;Partiskon-Zurobara
4857;4856;river_large;8435;-1;-1;-1;-1;Tisia-Crisiana
4858;4856;river_large;8435;2211;2846;2214;2859;Metanastia-Crisiana
4858;4851;river_large;8436;-1;-1;-1;-1;Metanastia-Crisia
4858;4860;river_large;8436;-1;-1;-1;-1;Metanastia-Quare
4840;4835;river_large;8437;-1;-1;-1;-1;Zurobara-Albocensia
4840;4834;river_large;8437;2196;2787;2196;2775;Zurobara-Lixisis
4841;4834;river_large;8437;2211;2784;2210;2770;Marisia-Lixisis
4841;4837;river_large;8438;-1;-1;2231;2776;Marisia-Potulatensia
4836;4837;river_large;8438;-1;-1;-1;-1;Ziridava-Potulatensia
4193;4195;river_large;8439;-1;-1;-1;-1;Altina-Singidunum
4186;4077;river_large;8442;-1;-1;-1;-1;Picentino-Marsonia
4178;4073;river_large;8444;1978;2683;1975;2670;Iassorum-AdPraetorium
4177;4041;river_large;8445;-1;-1;-1;-1;Varianis-Segestica
4177;4038;river_large;8445;1941;2703;1930;2700;Varianis-Andautonia
4181;4038;river_large;8446;-1;-1;-1;-1;Savia-Andautonia
4176;4038;river_large;8446;-1;-1;-1;-1;Pyrri-Andautonia
4276;4267;river_large;8447;-1;-1;-1;-1;CastraBistria-CastrisNovis
4278;4267;river_large;8447;2425;2618;2435;2616;Amutria-CastrisNovis
4278;4270;river_large;8447;-1;-1;-1;-1;Amutria-Pelendava
4278;4271;river_large;8448;2404;2645;2404;2662;Amutria-Confluentiana
4279;4271;river_large;8448;-1;-1;-1;-1;Dumbrava-Confluentiana
4275;4271;river_large;8448;2382;2673;2393;2676;AdMutrium-Confluentiana
4275;4274;river_large;8449;-1;-1;-1;-1;AdMutrium-Confluenta
4266;4818;river_large;8450;-1;-1;-1;-1;Romula-Pinion
4266;4820;river_large;8450;2465;2627;2472;2638;Romula-iagisia
4268;4820;river_large;8451;-1;-1;-1;-1;Acidava-iagisia
4269;4820;river_large;8451;2438;2678;2450;2680;Rusidava-iagisia
4269;4822;river_large;8452;2436;2690;2444;2695;Rusidava-Ciagisiana
4272;4822;river_large;8452;-1;-1;2445;2704;PonsAluti-Ciagisiana
